Actual,Predicted,Confidence,Category
1,1,0.5700036184031987,TP
1,1,0.69,TP
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,1,0.67,TP
1,1,0.67,TP
1,1,0.5700036184031987,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5500036184031987,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,1,0.6800036184031987,TP
1,1,0.6700036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,1,0.71,TP
1,1,0.5700036184031987,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,0,0.589508561777537,FN
1,0,0.983,FN
1,1,0.5600036184031987,TP
1,1,0.5600036184031987,TP
1,1,0.6800036184031987,TP
1,1,0.5700036184031987,TP
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,1,0.69,TP
1,0,0.983,FN
1,1,0.5800036184031987,TP
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5800036184031987,TP
1,0,0.983,FN
1,1,0.6900036184031987,TP
1,1,0.5800036184031987,TP
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,1,0.69,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,1,0.69,TP
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.6600036184031987,TP
1,0,0.983,FN
1,1,0.5500036184031987,TP
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5800036184031987,TP
1,0,0.983,FN
1,1,0.6700036184031987,TP
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,1,0.6700036184031987,TP
1,1,0.6600036184031987,TP
1,1,0.5700036184031987,TP
1,1,0.71,TP
1,0,0.983,FN
1,1,0.5600036184031987,TP
1,1,0.6800036184031987,TP
1,1,0.6800036184031987,TP
1,1,0.69,TP
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,1,0.7,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,1,0.69,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,1,0.69,TP
1,1,0.7000036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,1,0.67,TP
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,1,0.5900036184031987,TP
1,1,0.6800036184031987,TP
1,1,0.68,TP
1,1,0.6600036184031987,TP
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.58,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.58,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,1,0.68,TP
1,1,0.68,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5800036184031987,TP
1,1,0.68,TP
1,0,0.983,FN
1,1,0.69,TP
1,1,0.69,TP
1,1,0.5600036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,1,0.6900036184031987,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.6700036184031987,TP
1,0,0.589508561777537,FN
1,1,0.5800036184031987,TP
1,1,0.5800036184031987,TP
1,1,0.5900036184031987,TP
1,1,0.69,TP
1,1,0.6600036184031987,TP
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.58,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.58,FN
1,0,0.57,FN
1,0,0.58,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.58,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.58,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,1,0.69,TP
1,1,0.5500036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5800036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.69,TP
1,1,0.5700036184031987,TP
1,1,0.6800036184031987,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,1,0.5800036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.6900036184031987,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.5800036184031987,TP
1,1,0.5800036184031987,TP
1,1,0.67,TP
1,1,0.6600036184031987,TP
1,1,0.6700036184031987,TP
1,1,0.69,TP
1,0,0.983,FN
1,1,0.69,TP
1,0,0.983,FN
1,1,0.5500036184031987,TP
1,0,0.983,FN
1,1,0.69,TP
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.5600162171389552,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.57,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.56,FN
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,1,0.5700036184031987,TP
1,1,0.69,TP
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,1,0.69,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,1,0.69,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,1,0.69,TP
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.58,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.69,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.5800036184031987,TP
1,1,0.5700036184031987,TP
1,1,0.69,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,0,0.5833823073784935,FN
1,0,0.5833374587384563,FN
1,0,0.5703773056234918,FN
1,1,0.69,TP
1,1,0.5800036184031987,TP
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,1,0.69,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.69,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.69,TP
1,0,0.983,FN
1,1,0.5800036184031987,TP
1,0,0.983,FN
1,1,0.67,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.69,TP
1,1,0.5500036184031987,TP
1,1,0.5700036184031987,TP
1,1,0.69,TP
1,1,0.5700036184031987,TP
1,1,0.69,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.69,TP
1,0,0.983,FN
1,1,0.69,TP
1,1,0.69,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,1,0.5900036184031987,TP
1,1,0.69,TP
1,1,0.6800036184031987,TP
1,1,0.5900036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5800036184031987,TP
1,0,0.983,FN
1,1,0.69,TP
1,1,0.6800036184031987,TP
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5800036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.5600036184031987,TP
1,1,0.5700036184031987,TP
1,1,0.5800036184031987,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,1,0.5700036184031987,TP
1,1,0.69,TP
1,0,0.983,FN
1,1,0.5500036184031987,TP
1,1,0.5500036184031987,TP
1,1,0.69,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,1,0.69,TP
1,1,0.5700036184031987,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,1,0.6700036184031987,TP
1,0,0.983,FN
1,1,0.67,TP
1,1,0.5600036184031987,TP
1,1,0.6700036184031987,TP
1,0,0.983,FN
1,1,0.5800036184031987,TP
1,1,0.69,TP
1,1,0.5500036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5800036184031987,TP
1,1,0.5700036184031987,TP
1,1,0.69,TP
1,0,0.983,FN
1,1,0.5800036184031987,TP
1,1,0.5700036184031987,TP
1,1,0.69,TP
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5900036184031987,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,1,0.5900036184031987,TP
1,0,0.983,FN
1,1,0.6700036184031987,TP
1,1,0.6800036184031987,TP
1,1,0.6800036184031987,TP
1,1,0.68,TP
1,1,0.5600036184031987,TP
1,0,0.983,FN
1,1,0.67,TP
1,1,0.67,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5500036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5800036184031987,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,1,0.5700036184031987,TP
1,1,0.69,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5900036184031987,TP
1,1,0.69,TP
1,1,0.5800036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5900036184031987,TP
1,0,0.6077203144590494,FN
1,0,0.6207100051806989,FN
1,0,0.5938319642329618,FN
1,1,0.5800036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5800036184031987,TP
1,1,0.5800036184031987,TP
1,1,0.69,TP
1,1,0.5700036184031987,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.69,TP
1,0,0.5874702734892486,FN
1,0,0.5939657958949429,FN
1,1,0.5800036184031987,TP
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,1,0.69,TP
1,1,0.69,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.69,TP
1,0,0.983,FN
1,1,0.69,TP
1,1,0.69,TP
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.67,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.5500036184031987,TP
1,1,0.69,TP
1,0,0.983,FN
1,1,0.6700036184031987,TP
1,1,0.5700036184031987,TP
1,1,0.69,TP
1,1,0.69,TP
1,1,0.69,TP
1,1,0.69,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.69,TP
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,1,0.67,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.5500036184031987,TP
1,1,0.5500036184031987,TP
1,1,0.69,TP
1,1,0.69,TP
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5500036184031987,TP
1,0,0.983,FN
1,1,0.69,TP
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.5900036184031987,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,1,0.69,TP
1,1,0.69,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.69,TP
1,1,0.5700036184031987,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.58,FN
1,0,0.57,FN
1,1,0.5800036184031987,TP
1,1,0.5800036184031987,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,1,0.6800036184031987,TP
1,1,0.67,TP
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,1,0.6800036184031987,TP
1,1,0.67,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,1,0.5900036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,1,0.6500036184031986,TP
1,0,0.6071800501609552,FN
1,1,0.5900036184031987,TP
1,1,0.6600036184031987,TP
1,0,0.983,FN
1,1,0.69,TP
1,0,0.983,FN
1,1,0.69,TP
1,0,0.983,FN
1,1,0.5800036184031987,TP
1,1,0.6800036184031987,TP
1,1,0.6900036184031987,TP
1,1,0.69,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,1,0.69,TP
1,0,0.983,FN
1,1,0.6900036184031987,TP
1,1,0.69,TP
1,1,0.5800036184031987,TP
1,1,0.7,TP
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,1,0.69,TP
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5800036184031987,TP
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5900036184031987,TP
1,1,0.69,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5900036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,0,0.6088301387344894,FN
1,1,0.5800036184031987,TP
1,0,0.983,FN
1,1,0.5900036184031987,TP
1,1,0.6800036184031987,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.6900036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5900036184031987,TP
1,0,0.983,FN
1,1,0.6900036184031987,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5800036184031987,TP
1,1,0.5700036184031987,TP
1,1,0.69,TP
1,1,0.5500036184031987,TP
1,1,0.5500036184031987,TP
1,1,0.68,TP
1,1,0.69,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5800036184031987,TP
1,1,0.69,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.69,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,1,0.6700036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5900036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,1,0.69,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.6700036184031987,TP
1,1,0.6600036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,1,0.6700036184031987,TP
1,1,0.69,TP
1,1,0.6700036184031987,TP
1,0,0.983,FN
1,1,0.7000036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.58,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,1,0.69,TP
1,0,0.983,FN
1,1,0.5800036184031987,TP
1,1,0.6800036184031987,TP
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.69,TP
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,1,0.6500036184031986,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,1,0.5500036184031987,TP
1,1,0.69,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,1,0.5900036184031987,TP
1,1,0.69,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,1,0.69,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,1,0.5700036184031987,TP
1,1,0.5900036184031987,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,1,0.67,TP
1,1,0.5900036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,1,0.5500036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5900036184031987,TP
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.58,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,1,0.7298777506112469,TP
1,0,0.57,FN
1,0,0.57,FN
1,0,0.58,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.58,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.58,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,1,0.5900036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,1,0.5900036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5800036184031987,TP
1,1,0.5800036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5900036184031987,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,1,0.5700036184031987,TP
1,1,0.69,TP
1,0,0.983,FN
1,1,0.5900036184031987,TP
1,0,0.983,FN
1,1,0.5800036184031987,TP
1,1,0.71,TP
1,1,0.69,TP
1,0,0.6034142305328115,FN
1,0,0.6034142305328115,FN
1,0,0.6171706326982886,FN
1,1,0.5800036184031987,TP
1,1,0.69,TP
1,1,0.67,TP
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,0,0.983,FN
1,1,0.69,TP
1,0,0.983,FN
1,1,0.69,TP
1,0,0.5834102403393874,FN
1,0,0.983,FN
1,0,0.983,FN
1,0,0.983,FN
1,1,0.5900036184031987,TP
1,1,0.71,TP
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,1,0.5900036184031987,TP
1,1,0.5700036184031987,TP
1,1,0.6600036184031987,TP
1,0,0.983,FN
1,1,0.69,TP
1,0,0.983,FN
1,1,0.6700036184031987,TP
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,0,0.57,FN
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,1,0.5700036184031987,TP
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,0,0.983,FN
1,1,0.5900036184031987,TP
1,0,0.983,FN
1,1,0.6800036184031987,TP
1,1,0.5700036184031987,TP
1,1,0.69,TP
1,0,0.983,FN
